@relation 'your_dataset_name-weka.filters.unsupervised.attribute.Remove-R1,4,18-20,22,28-32,35,37-38'

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute has_urgency_banner numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric

@data
1.609438,1.609438,3.931826,1,0.693147,0.693147,0,0,0,0,0.693147,0,0,0,0,20,1,0,44,50,0,254,3.515748,0
1.909543,1.791759,2.397895,1,1.791759,0,0,0,0,0,0,0,0,0,0,5,2,0,139,50,0,3,2.333333,0
2.302585,2.197225,6.908755,1,1.456287,4.60517,3.713572,2.564949,2.397895,2.484907,3.295837,0,0,0,0,44,3,0,28,50,1,88193,4.080891,1
1.94591,1.94591,6.908755,0,1.437463,5.894403,4.770685,4.110874,3.970292,3.89182,4.454347,0,0,0,0,50,2,0,24,50,1,5914,4.155394,0
2.197225,2.079442,9.21044,0,1.627278,6.992096,6.440947,5.17615,4.934474,3.89182,4.60517,0,0,0,0,50,2,0,21,50,1,4019,3.960936,0
1.906575,1.791759,6.908755,1,1.545433,5.209486,4.418841,3.433987,3.332205,2.890372,3.295837,0,0,0,0,50,1,0,58,50,0,3396,4.279446,0
2.197225,2.079442,9.903538,0,1.589235,8.216358,7.486613,6.594413,6.340359,5.556828,5.897154,0,0,0,0,2,2,0,18,50,0,9492,4.130004,0
2.484907,2.397895,6.908755,1,1.470176,4.454347,3.332205,2.833213,2.890372,2.397895,2.772589,0,0,0,0,50,2,0,33,50,0,3668,3.895038,0
2.197225,2.079442,3.931826,1,1.541159,1.94591,1.098612,0.693147,1.098612,0.693147,0,0,0,0,0,20,3,0,37,50,1,519,3.791908,0
2.079442,2.890372,2.397895,0,1.791759,1.098612,1.098612,0,0,0,0,0,0,0,0,2,2,0,21,50,0,46,3.608696,0
1.609438,1.94591,10.819798,0,1.609438,9.299084,8.60886,7.754482,7.381502,6.50129,6.742881,0,0,0,0,50,1,0,30,50,0,13665,4.094694,1
2.639057,2.484907,4.615121,0,1.439835,2.302585,1.791759,0,0,0,1.609438,0,0,0,0,50,3,0,41,50,1,111,3.801802,0
2.564949,4.454347,6.908755,1,1.638997,5.036953,4.477337,3.433987,2.995732,1.94591,2.484907,0,0,0,0,50,3,0,40,50,1,15551,4.233683,0
2.302585,2.397895,9.21044,0,1.638997,7.858641,7.321189,6.173786,5.620401,4.75359,5.337538,0,0,0,0,50,3,0,31,50,0,5808,4.30699,0
1.913977,3.931826,8.517393,1,1.515127,6.776507,5.894403,4.962845,4.955827,4.356709,5.043425,0,0,0,0,50,1,0,10,50,0,27175,3.966035,0
1.925707,2.484907,6.908755,0,1.663926,6.240276,5.739793,4.691348,3.850148,3.258097,3.178054,1,0,1,0,50,2,0,29,50,1,904,4.264381,0
2.302585,3.135494,9.21044,0,1.572774,7.528869,6.793466,5.780744,5.638355,5.087596,5.327876,0,0,0,0,50,3,0,18,50,0,9177,3.874033,0
1.583094,1.609438,6.908755,0,1.467874,4.553877,3.526361,2.639057,2.995732,2.484907,2.944439,0,0,0,0,1,1,0,22,50,0,3117,4.127366,0
2.302585,3.663562,6.908755,0,1.708378,5.746203,5.379897,4.174387,2.833213,2.302585,2.079442,1,0,1,0,50,3,0,55,50,1,27740,4.380173,1
1.90806,1.791759,4.615121,1,1.477049,4.077537,3.218876,1.94591,2.484907,1.098612,2.772589,0,0,0,0,1,2,0,30,50,1,66644,4.137582,1
2.302585,2.197225,9.21044,1,1.621366,7.404279,6.796824,5.717028,5.4161,4.532599,4.867534,0,0,0,0,28,3,0,23,50,1,12309,4.04517,1
2.197225,4.025352,2.079442,0,1.791759,0.693147,0.693147,0,0,0,0,0,0,0,0,50,3,0,63,50,0,6348,4.248582,0
1.543298,1.609438,4.615121,0,1.549688,3.7612,2.944439,2.079442,2.302585,1.386294,1.791759,0,0,0,0,1,1,0,38,50,0,105015,3.789601,0
1.76815,2.197225,6.908755,1,1.587192,4.75359,4.025352,3.178054,3.044522,1.386294,2.70805,0,0,0,0,1,1,0,38,50,0,21842,3.7899,1
2.484907,2.397895,4.615121,1,1.601406,3.258097,2.890372,0,1.098612,1.098612,1.609438,2,1,1,0,50,2,0,27,50,0,794,4.277078,0
2.564949,2.484907,3.931826,1,1.456287,2.079442,0.693147,1.386294,0.693147,0.693147,0.693147,0,0,0,0,50,3,0,36,50,0,28,3.464286,0
2.772589,3.258097,6.908755,1,1.458615,6.013715,4.867534,4.219508,4.521789,3.73767,4.394449,0,0,0,0,49,4,0,25,50,0,1335,3.949064,0
1.591274,1.609438,6.908755,1,1.553925,4.983607,4.174387,3.433987,2.944439,2.70805,2.995732,0,0,0,0,50,1,0,48,50,1,32168,3.884544,0
2.484907,2.70805,4.615121,0,1.425515,3.663562,2.484907,2.079442,2.079442,1.386294,2.397895,0,0,0,0,9,3,0,94,50,0,38985,4.06423,0
2.484907,4.442651,4.615121,0,1.495149,4.043051,3.178054,2.302585,2.197225,1.386294,2.639057,0,0,0,0,50,3,0,40,50,1,90105,4.201298,1
2.197225,3.433987,9.21044,1,1.644805,7.21008,6.656727,5.616771,5.049856,4.025352,4.521789,0,0,0,0,50,2,0,33,50,0,25356,3.902548,0
2.197225,2.079442,9.21044,0,1.572774,7.832411,7.107425,6.073045,5.902633,5.31812,5.703782,0,0,0,0,50,3,0,14,50,0,8821,3.87201,0
2.70805,2.564949,9.21044,1,1.678964,7.606387,7.148346,5.993961,5.303305,4.248495,4.26268,1,0,1,0,50,3,0,38,50,1,22765,4.238173,0
2.079442,3.526361,3.931826,0,1.386294,1.098612,0,0.693147,0,0.693147,0,0,0,0,0,50,2,0,41,50,1,25222,4.001546,0
1.94591,2.484907,4.615121,0,1.609438,3.583519,3.091042,1.791759,1.098612,1.098612,1.791759,0,0,0,0,50,2,0,25,50,0,3245,3.774114,0
1.94591,1.94591,6.908755,0,1.644805,5.866468,5.356586,4.094345,3.713572,2.890372,3.258097,0,0,0,0,5,2,0,37,50,0,17738,3.9359,0
2.564949,2.484907,4.615121,1,1.386294,1.94591,1.098612,0,1.098612,0,1.098612,0,0,0,0,10,3,0,25,50,0,366,3.97541,0
2.302585,3.555348,3.931826,0,1.609438,1.791759,1.386294,0,0.693147,0.693147,0,0,0,0,0,50,3,0,61,50,0,537,4.458101,0
1.585145,1.609438,4.615121,0,1.497388,3.555348,2.70805,1.791759,1.94591,0.693147,2.197225,0,0,0,0,1,1,0,38,50,0,5654,3.95879,0
2.197225,2.079442,9.903538,0,1.601406,8.232706,7.580189,6.516193,6.251904,5.493061,5.910797,0,0,0,0,50,2,0,20,50,0,12476,3.998798,0
2.564949,3.89182,6.908755,1,1.60543,4.882802,4.174387,3.401197,3.091042,1.94591,2.484907,0,0,0,0,50,3,0,43,50,0,42919,4.105967,0
1.894617,3.526361,6.908755,0,1.479329,5.26269,4.219508,3.555348,3.555348,3.044522,3.637586,0,0,0,0,50,2,0,41,50,1,37956,4.030377,0
2.484907,2.484907,6.908755,0,1.697449,5.384495,4.997212,3.713572,2.944439,1.94591,1.94591,1,0,1,0,50,3,0,41,50,0,9002,4.014663,1
2.564949,2.484907,6.908755,0,1.572774,6.061457,5.247024,4.624973,4.094345,3.433987,3.912023,0,0,0,0,50,3,0,41,50,1,18831,3.978865,1
1.90806,1.791759,9.21044,1,1.528228,7.769379,6.889591,6.075346,5.910797,5.398163,5.897154,0,0,0,0,1,1,0,50,50,1,59903,4.153665,1
2.302585,2.197225,4.615121,1,1.635106,3.178054,2.639057,1.609438,1.609438,0,1.098612,0,0,0,0,3,3,0,47,50,0,3769,4.239851,0
2.197225,4.077537,8.517393,0,1.492904,6.82546,5.666427,5.337538,5.252273,4.60517,4.919981,0,0,0,0,5,3,0,43,50,0,4632,4.192789,0
2.197225,2.890372,6.908755,1,1.479329,5.393628,4.465908,3.526361,3.433987,3.044522,3.931826,0,0,0,0,1,2,0,41,50,0,73271,3.954443,1
1.915451,1.791759,8.517393,0,1.564441,6.930495,6.154858,5.273,5.049856,4.317488,4.867534,0,0,0,0,6,2,0,47,50,0,3566,3.732473,0
2.197225,2.833213,9.21044,0,1.451614,7.063048,6.023448,5.236442,5.117994,4.736198,5.669881,0,0,0,0,12,2,0,18,50,0,9177,3.874033,0
1.332366,2.639057,4.615121,1,1.609438,1.098612,0.693147,0,0.693147,0,0,0,0,0,0,35,1,0,48,50,0,1309,4.245225,0
2.302585,4.442651,4.615121,1,1.553925,4.418841,3.496508,2.833213,3.135494,1.609438,2.197225,0,0,0,0,15,3,0,43,50,0,35679,3.909779,0
2.639057,2.772589,4.615121,0,1.501853,4.025352,3.091042,2.484907,1.94591,2.197225,2.302585,1,0,0,1,2,3,0,33,50,1,3276,4.428571,0
2.197225,2.079442,9.903538,0,1.543298,7.608871,6.81564,5.831882,5.63479,5.135798,5.758902,0,0,0,0,50,3,0,24,50,0,3771,3.881464,0
1.894617,2.079442,6.908755,0,1.656321,5.768321,5.214936,4.248495,3.637586,2.995732,2.484907,0,0,0,0,12,2,0,40,50,0,7627,4.047725,0
1.76815,1.791759,6.908755,1,1.56653,5.303305,4.564348,3.583519,3.367296,2.833213,3.295837,0,0,0,0,1,1,0,20,50,0,2707,4.189139,0
1.94591,2.197225,6.908755,1,1.572774,6.261492,5.451038,4.744932,4.290459,4.094345,3.850148,0,0,0,0,4,2,0,54,50,1,3218,4.170603,0
1.94591,2.302585,6.908755,0,1.611436,6.156979,5.533389,4.454347,4.143135,3.465736,3.73767,0,0,0,0,50,2,0,35,50,0,2505,4.092216,0
2.197225,2.302585,6.908755,0,1.652497,6.43294,5.924256,4.770685,4.204693,3.332205,3.663562,0,0,0,0,50,2,0,39,50,0,14974,4.192801,0
2.484907,3.931826,8.517393,0,1.492904,6.768493,5.723585,5.105945,5.049856,4.682131,4.934474,0,0,0,0,50,2,0,43,50,0,36361,3.96752,0
2.302585,2.890372,9.21044,0,1.595339,7.720462,6.951772,6.267201,5.855072,4.990433,5.247024,0,0,0,0,23,3,0,59,50,0,16091,4.343235,0
2.197225,4.442651,6.908755,0,1.556037,6.285998,5.446737,4.65396,4.532599,3.850148,4.158883,0,0,0,0,50,3,0,63,50,0,30225,4.267891,0
2.564949,2.484907,9.903538,1,1.568616,7.633854,6.838405,6.047372,5.762051,5.023881,5.501258,0,0,0,0,25,3,0,49,50,1,55670,4.121484,1
2.70805,3.637586,6.908755,0,1.578979,6.047372,5.247024,4.634729,4.025352,3.465736,3.828641,0,0,0,0,50,4,0,41,50,1,139223,3.933581,0
2.197225,2.079442,4.615121,0,1.623341,2.70805,2.302585,0,1.386294,0.693147,0.693147,0,0,0,0,1,3,0,33,50,0,360,4.230556,0
2.197225,2.079442,6.908755,0,1.408545,5.823046,4.624973,3.850148,4.127134,3.713572,4.49981,0,0,0,0,50,3,0,37,50,0,2076,4.097303,1
2.197225,3.295837,4.615121,0,1.791759,2.639057,2.639057,0,0,0,0,0,0,0,0,50,2,0,33,50,0,138,3.65942,0
2.079442,1.94591,8.517393,0,1.490654,6.826545,5.860786,5.010635,5.030438,4.532599,5.187386,0,0,0,0,5,2,0,47,50,0,3566,3.732473,0
2.079442,3.295837,8.517393,0,1.52388,6.519147,5.666427,4.624973,4.787492,4.143135,4.682131,0,0,0,0,50,2,0,33,50,1,5534,3.999819,0
2.833213,4.718499,6.908755,1,1.619388,6.364751,5.774552,4.70048,4.234107,3.178054,4.094345,0,0,0,0,50,4,0,44,50,0,20387,4.193457,0
2.484907,3.218876,6.908755,0,1.564441,6.139885,5.379897,4.406719,4.248495,3.73767,4.043051,0,0,0,0,50,2,0,41,50,0,50864,4.079644,1
2.302585,4.189655,6.908755,0,1.627278,6.25575,5.641907,4.736198,4.043051,3.433987,3.713572,0,0,0,0,13,3,0,94,50,0,38985,4.06423,0
1.791759,3.367296,8.517393,1,1.456287,7.333676,6.249975,5.545177,5.549076,5.036953,5.857933,0,0,0,0,1,2,0,26,50,0,4435,3.696054,0
2.833213,2.70805,6.908755,1,1.708378,6.315358,5.978886,4.584967,3.526361,2.302585,2.995732,3,1,1,1,50,6,1,43,50,0,6033,4.254434,0
2.079442,1.94591,6.908755,1,1.654411,5.337538,4.804021,3.78419,3.218876,2.197225,2.484907,0,0,0,0,50,2,0,36,50,1,4425,4.332429,1
2.302585,3.931826,8.517393,0,1.526056,6.893656,5.963579,5.293305,5.129899,4.356709,5.043425,0,0,0,0,50,3,0,43,50,0,7889,3.995056,0
1.015231,1.098612,4.615121,0,1.728109,3.583519,3.332205,1.791759,1.098612,0,0.693147,1,0,1,0,2,1,0,45,9,0,10622,4.455941,0
1.791759,1.94591,8.517393,0,1.623341,6.715383,6.09131,5.111988,4.727388,3.78419,4.158883,0,0,0,0,50,1,0,41,50,0,32778,4.048356,0
2.197225,2.079442,6.908755,0,1.654411,6.47851,5.924256,4.955827,4.343805,3.555348,3.295837,0,0,0,0,50,3,0,43,50,0,28101,4.1148,0
1.73871,1.609438,8.517393,1,1.599388,6.35437,5.616771,4.919981,4.356709,3.663562,3.912023,0,0,0,0,3,1,0,49,50,0,55670,4.121484,1
2.197225,2.944439,6.908755,1,1.638997,5.068904,4.488636,3.555348,2.944439,2.079442,2.484907,0,0,0,0,50,2,0,43,50,0,42514,3.740885,0
1.94591,1.94591,4.615121,0,1.497388,2.995732,1.94591,1.791759,1.609438,0,1.609438,0,0,0,0,10,2,0,45,50,0,10600,3.867547,0
1.94591,3.526361,2.397895,0,1.202972,1.386294,0.693147,0,0,0,1.098612,0,0,0,0,50,2,0,41,50,0,32394,3.924677,0
1.94591,2.397895,6.908755,0,1.386294,4.477337,3.135494,2.397895,3.178054,2.397895,3.135494,0,0,0,0,3,2,0,20,50,1,232,3.676724,0
1.731656,1.609438,3.931826,0,1.791759,0,0,0,0,0,0,0,0,0,0,9,1,0,36,50,1,268,3.891791,0
1.300192,4.219508,2.397895,0,1.791759,0,0,0,0,0,0,0,0,0,0,5,1,0,27,50,1,13,3.692308,0
2.484907,2.397895,4.615121,1,1.504077,2.397895,1.609438,1.098612,0,1.386294,0.693147,0,0,0,0,49,3,0,30,50,0,12919,4.02446,0
1.791759,3.295837,4.615121,1,1.609438,1.609438,1.386294,0,0,0,0.693147,0,0,0,0,50,2,0,41,50,0,19867,4.157548,0
2.484907,2.484907,6.908755,1,1.652497,5.411646,4.919981,3.78419,3.044522,1.94591,2.944439,1,0,1,0,5,3,0,35,50,1,667,3.766117,0
2.079442,2.484907,9.903538,0,1.60543,8.781248,8.052296,7.213768,7.051856,6.100319,6.028279,0,0,0,0,5,2,0,41,50,0,43742,4.063966,0
2.564949,2.484907,6.908755,0,1.528228,5.147494,4.304065,3.433987,3.295837,2.639057,3.401197,0,0,0,0,7,3,0,54,50,1,4811,4.194554,0
1.000632,3.295837,6.908755,1,1.673351,2.944439,2.397895,1.791759,1.098612,0.693147,0,0,0,0,0,9,1,0,43,50,1,1373,4.007283,0
1.000632,1.098612,4.615121,0,1.654411,2.639057,2.079442,1.609438,0,1.098612,0,0,0,0,0,3,1,0,55,50,0,1250,4.0032,0
2.197225,3.871201,9.21044,1,1.65058,7.397562,6.852243,5.811141,5.308268,4.143135,4.51086,1,0,1,0,6,3,0,38,50,0,1659,4.321881,0
1.916923,2.302585,6.908755,1,1.574846,3.970292,3.258097,2.079442,2.484907,1.609438,1.791759,0,0,0,0,4,2,0,43,50,0,28295,3.809966,0
2.079442,1.94591,10.819798,0,1.633154,9.127828,8.532673,7.528869,7.078342,6.148468,6.428105,0,0,0,0,6,2,0,18,50,1,15538,4.156198,0
1.539015,3.295837,4.615121,1,1.435085,2.397895,1.609438,1.098612,0,0,1.609438,0,0,0,0,50,1,0,140,50,0,269,3.33829,0
1.574846,1.609438,8.517393,1,1.560248,5.823046,5.099866,3.89182,4.007333,3.332205,3.828641,0,0,0,0,50,1,0,42,50,0,99283,4.285598,0
2.639057,4.442651,9.21044,1,1.678964,7.860571,7.398174,6.276643,5.56452,4.234107,4.624973,1,0,1,0,50,3,0,33,50,0,23719,4.301067,1
1.94591,2.890372,8.517393,1,1.578979,6.706862,5.953243,5.081404,4.836282,4.094345,4.49981,0,0,0,0,1,2,0,41,50,0,50864,4.079644,1
2.772589,4.094345,4.615121,0,1.583094,5.313206,4.553877,3.931826,3.091042,2.564949,3.258097,0,0,0,0,11,4,0,30,50,0,7267,4.157837,0
2.197225,2.079442,4.615121,0,1.609438,2.639057,1.791759,1.791759,0.693147,1.098612,0,0,0,0,0,5,2,0,23,50,1,129,3.790698,0
0.996949,1.098612,3.931826,1,1.735189,1.386294,1.098612,0.693147,0,0,0,0,0,0,0,2,1,0,31,50,1,3762,3.797448,0
2.564949,3.78419,9.21044,1,1.583094,6.45047,5.717028,4.812184,4.60517,3.583519,4.304065,0,0,0,0,50,3,0,42,50,0,45524,3.972937,1
3.044522,2.890372,3.931826,0,1.642873,2.564949,2.079442,1.098612,1.098612,0,0.693147,0,0,0,0,50,6,0,36,50,1,26,3.923077,0
2.302585,2.197225,6.908755,0,1.642873,6.475433,5.852202,5.081404,4.343805,3.526361,3.496508,0,0,0,0,50,3,0,41,50,0,37956,4.030377,0
1.098612,4.043051,6.908755,1,1.553925,3.73767,2.890372,2.397895,1.94591,1.098612,1.94591,0,0,0,0,2,1,0,27,50,0,3119,3.909907,0
1.791759,1.791759,4.615121,1,1.481605,3.258097,2.484907,1.386294,1.098612,1.386294,1.94591,0,0,0,0,50,2,0,35,50,1,98,3.918367,0
2.302585,2.70805,9.21044,0,1.637053,6.46925,5.897154,4.905275,4.276666,3.332205,3.912023,0,0,0,0,50,3,0,43,50,0,3972,3.849194,1
2.484907,2.397895,4.615121,1,1.517323,4.276666,3.401197,2.397895,2.772589,1.94591,2.484907,0,0,0,0,50,3,0,35,50,0,2782,4.069015,0
2.833213,2.70805,6.908755,1,1.66203,4.85203,4.330733,3.465736,2.302585,1.609438,2.197225,1,0,1,0,50,4,0,36,50,0,514,4.217899,0
2.079442,1.94591,8.517393,0,1.442202,7.100852,5.976351,5.308268,5.293305,4.89784,5.66296,0,0,0,0,9,2,0,13,50,0,1686,3.687426,0
2.079442,4.442651,9.21044,0,1.595339,7.834788,7.146772,6.186209,5.874931,5.036953,5.57973,0,0,0,0,50,2,0,41,50,0,10501,4.029235,0
2.197225,4.007333,10.819798,0,1.545433,9.586651,8.690642,7.990577,7.872836,7.178545,7.459915,0,0,0,0,50,3,0,78,50,0,78307,3.840257,1
2.197225,2.079442,4.615121,0,1.568616,2.772589,2.302585,0.693147,0.693147,0.693147,1.386294,0,0,0,0,50,3,0,14,50,0,88,4.045455,0
2.197225,2.079442,9.21044,0,1.539015,6.76273,5.905362,5.129899,4.867534,4.343805,4.836282,0,0,0,0,50,3,0,24,50,0,4295,3.849593,0
1.386294,1.386294,4.615121,1,1.617406,3.871201,3.135494,2.639057,1.94591,1.609438,1.098612,0,0,0,0,1,1,0,29,50,1,11401,4.093588,1
2.197225,3.044522,6.908755,0,1.415853,5.834811,4.672829,3.828641,4.143135,3.688879,4.49981,0,0,0,0,50,2,0,138,50,1,7858,3.953169,0
1.94591,3.091042,8.517393,0,1.430311,6.352629,5.164786,4.574711,4.584967,4.248495,4.927254,0,0,0,0,13,2,0,34,50,1,9827,4.11387,1
2.302585,3.091042,4.615121,0,1.506297,3.871201,2.890372,2.397895,1.94591,2.197225,1.94591,0,0,0,0,7,3,0,34,50,1,9827,4.11387,1
2.484907,3.912023,4.615121,0,1.553925,3.295837,2.564949,1.609438,1.386294,1.791759,1.098612,0,0,0,0,25,2,0,43,50,1,1160,4.143966,0
2.639057,2.484907,6.908755,0,1.472472,5.860786,4.75359,4.330733,4.007333,3.526361,4.304065,0,0,0,0,50,3,0,14,50,0,8821,3.87201,0
2.484907,2.484907,8.517393,1,1.640937,7.245655,6.656727,5.700444,5.225747,4.007333,4.477337,0,0,0,0,41,2,0,37,50,0,13879,4.054471,0
2.079442,2.079442,6.908755,0,1.61343,6.45677,5.802118,4.859812,4.51086,3.555348,4.007333,0,0,0,0,50,2,0,41,50,1,35358,4.018157,1
2.302585,2.397895,2.397895,1,1.791759,0,0,0,0,0,0,0,0,0,0,50,3,0,43,50,1,291,3.690722,0
2.197225,2.079442,4.615121,0,1.646734,4.007333,3.526361,2.397895,1.609438,1.098612,1.791759,1,0,1,0,50,2,0,21,50,1,8989,3.85193,1
2.197225,2.197225,6.908755,0,1.621366,4.804021,4.127134,3.367296,2.833213,2.397895,1.94591,0,0,0,0,1,3,0,42,50,0,3300,4.024242,0
1.94591,2.890372,8.517393,1,1.660131,6.311735,5.777652,4.812184,4.143135,2.639057,3.465736,1,0,1,0,20,2,0,48,50,0,5781,4.274866,0
2.70805,2.639057,4.615121,0,1.704748,4.736198,4.418841,2.890372,2.079442,1.386294,1.609438,1,0,1,0,50,3,0,40,50,0,7627,4.047725,0
2.639057,4.543295,4.615121,0,1.627278,4.85203,4.234107,3.332205,2.772589,2.302585,2.197225,0,0,0,0,5,3,0,40,50,0,26833,4.235382,0
2.639057,4.094345,6.908755,0,1.637053,6.769642,6.25575,4.89784,4.672829,3.713572,4.276666,0,0,0,0,50,3,0,43,50,1,16523,4.038734,0
1.791759,1.791759,8.517393,1,1.585145,6.784457,6.102559,5.09375,4.70048,4.094345,4.682131,0,0,0,0,50,2,0,23,50,0,11883,4.120677,0
1.545433,3.988984,4.615121,1,1.678964,2.484907,1.94591,1.386294,1.098612,0,0,1,0,0,1,1,1,0,27,50,0,277,3.855596,1
1.578979,4.248495,6.908755,1,1.442202,5.225747,3.951244,3.526361,3.7612,3.295837,3.526361,0,0,0,0,1,1,0,25,50,0,703,3.960171,0
2.484907,2.397895,4.615121,0,1.591274,3.135494,2.639057,0.693147,1.609438,0.693147,1.386294,0,0,0,0,50,3,0,40,50,0,7363,4.106343,0
1.098612,1.098612,6.908755,0,1.646734,4.406719,3.931826,2.70805,1.94591,1.609438,2.079442,1,0,1,0,1,1,0,35,50,1,126370,4.146957,1
2.197225,4.454347,4.615121,1,1.704748,2.70805,2.302585,1.386294,1.098612,0,0,0,0,0,0,1,2,0,15,50,0,173,3.901734,0
2.079442,2.079442,2.397895,0,1.472472,2.484907,1.609438,0.693147,1.386294,0.693147,1.098612,0,0,0,0,1,2,0,38,50,1,4485,3.810479,0
2.484907,3.218876,6.908755,0,1.553925,5.043425,4.234107,3.465736,3.091042,2.70805,3.044522,0,0,0,0,50,3,0,42,50,1,47639,4.213439,0
2.484907,2.397895,8.517393,1,1.435085,5.521461,4.454347,3.583519,3.663562,3.295837,4.189655,0,0,0,0,35,2,0,28,50,0,88193,4.080891,1
1.308333,1.386294,9.21044,1,1.635106,7.061334,6.504288,5.384495,4.927254,4.094345,4.454347,0,0,0,0,1,1,0,33,50,0,16013,4.108849,0
1.921325,2.197225,8.517393,0,1.607436,6.461468,5.823046,4.779123,4.49981,3.526361,4.143135,0,0,0,0,50,2,0,40,50,0,91631,3.837937,1
2.484907,2.70805,9.903538,1,1.560248,8.99094,8.213382,7.315218,7.057037,6.385194,6.991177,0,0,0,0,19,2,0,43,50,1,17760,4.137106,1
2.564949,2.484907,4.615121,0,1.60342,3.637586,3.178054,1.609438,0.693147,1.609438,1.791759,0,0,0,0,50,3,0,42,50,0,1452,3.735537,0
1.896119,1.94591,4.615121,0,1.406097,2.639057,1.386294,1.386294,1.386294,0,1.609438,0,0,0,0,50,2,0,35,50,1,2782,4.069015,0
2.833213,2.70805,4.615121,0,1.609438,2.484907,1.791759,1.386294,1.098612,0,0.693147,0,0,0,0,50,5,0,26,50,0,3588,4.148272,0
1.541159,2.639057,6.908755,0,1.627278,5.288267,4.584967,3.89182,3.526361,2.397895,2.302585,0,0,0,0,50,1,0,43,50,0,11505,4.136723,0
2.564949,2.484907,4.615121,0,1.553925,4.65396,3.713572,3.218876,3.218876,1.609438,2.564949,0,0,0,0,50,3,0,42,50,0,17002,4.02782,0
1.311032,1.94591,4.615121,1,1.481605,3.044522,1.94591,1.791759,1.609438,0.693147,1.609438,0,0,0,0,2,1,0,31,50,0,3762,3.797448,0
1.906575,1.791759,4.615121,0,1.61542,4.158883,3.401197,2.70805,2.772589,1.386294,1.098612,0,0,0,0,50,1,0,137,50,0,3852,4.003115,0
2.197225,2.079442,9.21044,0,1.576915,7.580189,6.791221,6.059123,5.676754,4.976734,5.337538,0,0,0,0,50,2,0,25,50,0,61895,4.268002,1
2.302585,2.197225,4.615121,0,1.547563,3.332205,2.484907,1.609438,1.94591,1.791759,0.693147,0,0,0,0,50,3,0,81,50,0,104,3.894231,0
2.70805,2.564949,4.615121,0,1.308333,3.044522,1.94591,0.693147,1.386294,0.693147,2.302585,0,0,0,0,14,3,0,27,50,1,1643,3.922702,0
1.539015,1.609438,4.615121,0,1.396245,3.178054,2.079442,1.386294,1.609438,1.098612,2.079442,0,0,0,0,50,1,0,138,50,0,7858,3.953169,0
1.94591,1.94591,4.615121,0,1.481605,1.791759,1.098612,0,1.098612,0,0.693147,0,0,0,0,50,2,0,14,50,1,112,3.625,0
2.564949,4.454347,6.908755,0,1.521699,4.927254,4.158883,2.944439,2.890372,2.70805,3.258097,0,0,0,0,50,3,0,43,50,0,15407,3.85539,1
2.302585,2.197225,8.517393,0,1.543298,6.753438,5.883322,5.135798,4.997212,4.174387,4.779123,0,0,0,0,50,3,0,43,50,0,5083,3.947472,0
2.639057,4.043051,4.615121,1,1.515127,3.044522,2.197225,1.791759,0.693147,1.098612,1.609438,0,0,0,0,50,3,0,38,50,0,111,3.774775,0
1.386294,1.386294,3.931826,0,1.658228,1.609438,1.386294,0,0,0.693147,0,0,0,0,0,1,1,0,27,50,0,28,4.035714,0
2.302585,2.197225,6.908755,1,1.541159,4.691348,3.78419,3.044522,3.218876,2.197225,2.639057,0,0,0,0,1,3,0,35,50,0,12441,3.924685,0
2.484907,2.484907,6.908755,0,1.530395,4.882802,3.988984,3.295837,3.091042,2.484907,3.044522,0,0,0,0,50,2,0,41,50,0,8362,3.817149,0
2.484907,2.397895,4.615121,0,1.515127,4.49981,3.637586,2.890372,2.397895,2.197225,2.890372,0,0,0,0,17,3,0,32,50,0,88,3.556818,0
2.484907,2.397895,4.615121,1,1.418277,3.828641,2.484907,2.484907,2.079442,1.791759,2.484907,0,0,0,0,1,3,0,26,50,0,364,3.381868,0
2.302585,3.295837,9.21044,1,1.564441,7.645398,6.794587,6.089045,5.940171,5.129899,5.356586,0,0,0,0,50,3,0,40,50,0,839882,4.10376,0
2.079442,3.912023,6.908755,0,1.607436,5.273,4.59512,3.73767,3.258097,2.772589,2.772589,0,0,0,0,50,2,0,40,50,1,2946,4.316022,0
1.553925,2.890372,4.615121,1,1.680828,3.332205,2.890372,2.079442,0.693147,0,1.098612,1,0,1,0,5,1,0,48,50,0,343,4.521866,0
2.197225,2.397895,3.931826,0,1.791759,1.098612,1.098612,0,0,0,0,0,0,0,0,5,2,0,23,50,1,127,3.874016,0
1.570697,3.258097,4.615121,1,1.463255,3.258097,2.484907,1.386294,1.098612,0.693147,2.197225,0,0,0,0,50,1,0,35,50,0,613,3.944535,0
1.94591,4.962845,9.21044,1,1.564441,7.571474,6.816736,5.857933,5.666427,4.882802,5.568345,0,0,0,0,20,2,0,41,50,0,31559,4.12342,1
